user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,account_age_days,total_watch_time,avg_completion_percentage,total_searches,avg_search_results,recommendation_ctr,avg_recommendation_score,avg_rating,avg_sentiment_score
user_06319,kevinmccoy@example.org,Beverly,Joseph,33.0,Female,USA,Georgia,New Elizabeth,Standard,2025-03-09,True,13.22,Gaming Console,2.0,2022-09-25 22:12:23.383768,328,619.3,60.36666666666666,0.0,0.0,0.0,0.5745029853511171,0.0,0.0
user_06320,chall@example.net,Cheyenne,Johnson,35.0,Male,USA,Virginia,New Krystal,Premium,2024-05-27,False,8.63,Mobile,4.0,2025-07-05 04:01:33.466663,614,599.1,57.054545454545455,1.0,80.0,0.0,0.49933333333333335,4.5,0.9319999999999999
user_06321,johnsonsheryl@example.net,Michele,Atkins,26.0,Female,USA,California,Hallbury,Standard,2023-11-01,True,12.72,Mobile,1.0,2025-03-25 00:35:17.054244,822,754.9,55.65625,2.0,62.0,0.0,0.5463584222933359,2.3333333333333335,0.383
user_06322,kbradford@example.com,Steven,Huffman,18.0,Male,USA,Texas,Port Laurie,Basic,2023-09-28,True,13.53,Smart TV,1.0,2024-09-18 22:30:34.088498,856,626.2,37.08888888888889,1.0,42.0,0.0,0.541,4.0,0.859
user_06323,kristinwalker@example.org,Christopher,Ward,54.0,Male,USA,Washington,Melissachester,Standard,2023-06-04,True,8.09,Smart TV,2.0,2024-03-05 14:40:11.142168,972,817.8,51.455555555555556,2.0,33.0,0.25,0.552,4.666666666666667,0.5630000000000001
user_06324,ballnicole@example.org,Carlos,Bauer,38.0,Male,USA,Texas,Derekville,Premium+,2025-02-20,True,18.99,Laptop,3.0,2023-02-10 16:02:01.173239,345,570.5,50.199999999999996,3.0,35.333333333333336,0.0,0.4403017912106703,4.0,0.854
user_06325,washingtonkari@example.net,Harold,Cook,22.0,Female,Canada,Saskatchewan,Oliviafort,Premium,2024-12-10,True,6.78,Mobile,2.0,2025-07-01 09:21:33.821291,417,392.0,36.989999999999995,4.0,51.25,0.3333333333333333,0.4058363186844505,4.0,0.695
user_06326,vegachristine@example.com,Kristine,Levine,31.0,Female,Canada,British Columbia,West Kerri,Premium,2025-04-24,True,16.32,Mobile,2.0,2023-12-18 20:11:40.640340,282,583.7,56.62307692307692,3.0,72.0,0.16666666666666666,0.5767514926755586,5.0,0.696
user_06327,loganmario@example.net,Anthony,Stewart,41.0,Male,USA,Indiana,Valenzuelaton,Premium,2025-02-04,True,5.59,Laptop,6.0,2023-05-17 13:59:15.965806,361,989.6,22.181818181818183,3.0,40.666666666666664,0.0,0.6303333333333333,3.0,0.597
user_06328,rachelcox@example.com,Erin,Andrews,47.0,Female,USA,Texas,Reedstad,Premium,2022-11-16,False,5.34,Mobile,2.0,2025-02-13 19:24:14.201482,1172,432.7,59.666666666666664,4.0,52.0,0.25,0.6141272390133379,4.0,0.478
user_06329,madison43@example.com,Christine,Brown,41.0,Male,Canada,Newfoundland and Labrador,Jonesville,Basic,2023-02-10,True,2.22,Mobile,2.0,2024-01-18 06:56:52.065859,1086,728.3,48.94166666666666,5.0,33.4,0.0,0.434,3.8333333333333335,0.5171666666666667
user_06330,zacharyhenson@example.org,Melanie,Owens,49.0,Female,USA,Wisconsin,Tiffanystad,Standard,2023-04-12,True,13.4,Smart TV,2.0,2024-09-08 15:28:08.406147,1025,361.8,9.2,1.0,94.0,0.3333333333333333,0.5081696520177839,4.5,0.766
user_06331,dawnsantana@example.org,Nancy,Farmer,1.0,Male,USA,New Jersey,West Jamieborough,Standard,2023-03-25,True,25.5,Tablet,2.0,2023-08-24 11:27:35.665749,1043,393.5,21.060000000000002,1.0,89.0,0.0,0.5135714285714286,2.0,0.075
user_06332,michael42@example.net,Kimberly,Stephens,35.0,Male,Canada,Ontario,South Carla,Standard,2023-09-21,True,28.2,Desktop,6.0,2024-10-08 14:31:42.153754,863,432.2,47.2375,1.0,54.0,0.2,0.6413017912106703,4.0,0.525
user_06333,patricia84@example.com,Michele,Carpenter,62.0,Male,USA,California,Amymouth,Standard,2024-12-19,True,14.84,Mobile,1.0,2022-11-21 18:57:45.510716,408,990.6,35.208333333333336,1.0,7.0,0.16666666666666666,0.585084826008892,3.0,0.474
user_06334,jjones@example.org,Kimberly,Jones,-3.0,Other,Canada,Alberta,Margaretstad,Premium,2024-03-06,True,41.75,Desktop,1.0,2024-09-03 23:00:19.902141,696,1163.6,50.46470588235294,5.0,58.4,0.0,0.609,0.0,0.0
user_06335,donaldmartin@example.net,Isabella,Hayes,46.0,Prefer not to say,USA,Wisconsin,Richardberg,Standard,2024-05-15,True,18.17,Gaming Console,6.0,2025-01-15 14:58:12.122447,626,213.4,45.760000000000005,4.0,26.25,0.16666666666666666,0.5151696520177839,4.0,0.0
user_06336,christopherholden@example.org,Dylan,Cooper,35.0,Female,Canada,Manitoba,New Tracyborough,Standard,2023-02-11,True,13.53,Smart TV,4.0,2022-09-11 02:25:02.536138,1085,408.5,44.230000000000004,3.0,52.333333333333336,0.0,0.3393333333333333,3.0,0.554
user_06337,johnkeller@example.net,Melissa,Colon,33.0,Female,USA,Pennsylvania,Summerston,Standard,2024-11-01,True,17.69,Laptop,2.0,2025-06-17 22:31:26.099802,456,1091.2,30.08888888888889,1.0,19.0,0.0,0.49333333333333335,0.0,0.0
user_06338,ramirezdonald@example.org,Haley,Garcia,45.0,Male,Canada,Saskatchewan,Sarahland,Premium,2024-11-26,True,25.46,Tablet,3.0,2023-06-21 13:24:52.379870,431,447.4,35.824999999999996,1.0,36.0,0.25,0.6536272390133379,2.3333333333333335,0.3403333333333333
user_06339,frose@example.org,Tyler,Johnson,50.0,Female,USA,Pennsylvania,North Larryhaven,Basic,2022-12-22,True,13.53,Desktop,2.0,2024-10-19 23:18:54.955874,1136,406.6,43.4,2.0,55.0,0.2857142857142857,0.45528571428571435,3.0,0.4623333333333333
user_06340,vkoch@example.com,Brett,Walker,35.0,Male,Canada,Quebec,North Hannahside,Basic,2024-01-15,True,13.98,Tablet,3.0,2025-06-27 03:45:57.910107,747,909.5999999999999,52.15555555555555,1.0,53.0,0.0,0.54225,3.25,0.503
user_06341,marymoran@example.org,Diane,Wilkins,35.0,Male,Canada,New Brunswick,Emilytown,Basic,2023-09-13,False,14.8,Tablet,3.0,2025-01-20 09:00:08.921595,871,877.0,38.05,4.0,62.0,0.2222222222222222,0.4441111111111111,4.0,0.7
user_06342,qroth@example.net,Troy,Martin,37.0,Other,Canada,Alberta,North Kayla,Premium,2023-06-21,True,19.44,Smart TV,2.0,2023-06-10 18:27:30.106414,955,568.1,58.575,0.0,0.0,0.6666666666666666,0.5623333333333332,3.25,0.5257499999999999
user_06343,dennis34@example.com,Wendy,Ruiz,31.0,Male,Canada,Quebec,East Caleb,Basic,2022-10-17,True,6.25,Smart TV,4.0,2024-07-08 20:01:47.245622,1202,673.9,46.31,0.0,0.0,0.25,0.5346886195066689,3.0,0.461
user_06344,jordanmiranda@example.net,Zachary,Meza,37.0,Unknown,USA,Washington,South Kenneth,Premium,2024-11-23,True,8.65,Tablet,1.0,2024-02-08 06:26:51.359023,434,842.5,44.323076923076925,2.0,21.0,0.0,0.48225149267555856,3.5,0.5625
user_06345,valerie99@example.net,Cody,Cummings,25.0,Male,Canada,New Brunswick,New Samuel,Premium,2022-10-05,False,21.81,Desktop,2.0,2025-06-25 21:25:51.668298,1214,297.0,36.357142857142854,1.0,10.0,0.0,0.646,0.0,0.0
user_06346,williamsroger@example.net,Lauren,Lin,35.0,Male,USA,Washington,Nicolemouth,Standard,2023-07-29,True,7.97,Mobile,2.0,2023-11-15 05:26:28.631699,917,383.3,32.666666666666664,3.0,65.66666666666667,0.2857142857142857,0.5631428571428571,4.0,0.7725
user_06347,katrinaphillips@example.com,Thomas,Moore,26.0,Female,USA,Indiana,West Lindsay,Premium+,2024-07-08,True,12.36,Desktop,6.0,2025-06-22 15:18:04.611122,572,482.1,51.91818181818182,4.0,53.5,0.0,0.79675,0.0,0.0
user_06348,thomas86@example.net,Jonathan,Barnes,35.0,Female,USA,Indiana,Brooksshire,Premium,2024-04-20,True,12.65,Smart TV,1.0,2024-09-29 00:15:37.384338,651,235.0,40.12,3.0,52.333333333333336,0.0,0.329,0.0,0.0
user_06349,nancy64@example.com,Crystal,Wall,26.0,Female,USA,Massachusetts,Emilyview,Standard,2024-06-18,True,17.13,Mobile,2.0,2022-10-07 09:35:46.126826,592,758.6,46.20909090909091,4.0,57.5,0.0,0.6295848260088919,2.5,0.4515
user_06350,ricky61@example.net,Nicholas,Smith,29.0,Male,Canada,Prince Edward Island,South Amyshire,Premium,2024-12-16,True,6.91,Laptop,2.0,2024-12-12 12:27:14.974463,411,645.2,51.64166666666667,1.0,78.0,0.5,0.6624181593422253,0.0,0.0
user_06351,jeremysalazar@example.com,Cynthia,Bowman,40.0,Female,USA,North Carolina,North Joseburgh,Premium,2024-03-12,True,13.53,Mobile,1.0,2024-10-12 23:18:40.588835,690,381.2,14.38,4.0,58.5,0.14285714285714285,0.48792985086476454,3.0,0.427
user_06352,monica94@example.org,Anthony,Hill,29.0,Female,USA,Washington,West Timothy,Premium,2024-11-26,True,44.28,Tablet,2.0,2024-04-21 19:01:54.856133,431,321.1,52.37777777777777,0.0,0.0,0.0,0.67225,0.0,0.0
user_06353,rachel90@example.org,Victor,Donaldson,31.0,Male,USA,Wisconsin,East Morganshire,Premium,2023-10-17,False,10.62,Desktop,1.0,2024-08-06 05:39:03.706392,837,653.5,32.4,4.0,50.75,0.25,0.44900447802667576,3.5,0.754
user_06354,jasonalexander@example.com,Lindsey,Lewis,38.0,Female,USA,Washington,Bakerchester,Premium,2024-06-24,False,16.22,Mobile,5.0,2023-01-03 14:08:57.210565,586,468.6,55.00714285714286,1.0,51.0,1.0,0.4055,0.0,0.0
user_06355,victoria79@example.com,Isaiah,Mills,35.0,Male,USA,California,South Victoria,Premium+,2023-10-19,True,4.85,Laptop,1.0,2025-03-02 12:57:21.356587,835,335.9,32.3,2.0,45.5,0.3333333333333333,0.5751696520177839,5.0,0.903
user_06356,adamsmith@example.net,Patrick,Mejia,44.0,Female,USA,Pennsylvania,Nicoleburgh,Standard,2023-12-08,True,13.53,Desktop,3.0,2024-02-04 04:12:19.299834,785,323.9,39.739999999999995,3.0,31.333333333333332,0.25,0.3591272390133379,2.6666666666666665,0.3706666666666667
user_06357,nicholemorgan@example.net,Leonard,Burton,63.0,Female,Canada,Quebec,North James,Standard,2023-05-14,True,17.11,Mobile,4.0,2023-03-23 23:16:08.667783,993,358.3,56.2,3.0,52.666666666666664,0.2,0.6429017912106703,2.5,0.594
user_06358,briannalyons@example.com,Charles,Peterson,15.0,Male,USA,Pennsylvania,Crystalbury,Premium+,2023-10-06,True,23.98,Mobile,2.0,2024-07-10 15:21:25.726635,848,821.2,44.2,2.0,52.5,0.0,0.717,4.0,0.7226666666666667
user_06359,hallwilliam@example.org,Marissa,Tanner,6.0,Male,Canada,Newfoundland and Labrador,Toddstad,Standard,2025-05-18,False,16.19,Desktop,2.0,2022-11-08 06:50:45.920588,258,700.3,44.26363636363636,1.0,100.0,0.0,0.8095,0.0,0.0
user_06360,randyhayes@example.net,Marissa,Wiggins,24.0,Male,Canada,Saskatchewan,East Scottshire,Standard,2024-06-12,True,3.16,Desktop,2.0,2024-08-16 21:15:36.596498,598,784.5,63.08125,2.0,18.5,0.2,0.5274,4.666666666666667,0.8326666666666668
user_06361,donaldoconnor@example.com,Jennifer,Riley,47.0,Male,USA,Pennsylvania,Quinnchester,Premium,2024-08-13,True,7.78,Laptop,1.0,2025-01-27 15:10:41.135361,536,914.1,53.69230769230769,3.0,66.0,0.0,0.561,4.0,0.563
user_06362,brian15@example.net,Jessica,Thomas,41.0,Prefer not to say,USA,Maryland,Fordville,Basic,2023-09-21,False,8.98,Smart TV,2.0,2025-07-29 01:07:08.815640,863,514.0,45.855555555555554,4.0,57.75,0.5,0.7364999999999999,4.0,0.841
user_06363,jasmineford@example.net,Scott,Cruz,31.0,Other,USA,Washington,Rachelport,Basic,2023-05-03,True,12.09,Gaming Console,1.0,2024-12-13 19:10:15.787699,1004,317.1,53.5,0.0,0.0,0.2222222222222222,0.45416766178370577,0.0,0.0
user_06364,alyssagarrett@example.org,Anthony,Harper,34.0,Male,Canada,Alberta,Austinberg,Standard,2022-08-30,True,11.84,Mobile,1.0,2024-04-18 17:44:09.115338,1250,1110.1999999999998,42.910000000000004,1.0,9.0,0.25,0.507,5.0,0.617
user_06365,mackalbert@example.net,Kelly,Clarke,35.0,Prefer not to say,USA,Massachusetts,North Kenneth,Premium+,2024-07-12,True,41.9,Mobile,4.0,2024-11-04 21:46:01.204668,568,561.0,34.410000000000004,1.0,14.0,0.0,0.5585714285714286,3.25,0.42375
user_06366,sarah93@example.net,John,Ruiz,45.0,Male,USA,Georgia,Smithfurt,Standard,2024-12-30,True,43.11,Laptop,4.0,2024-07-07 12:50:19.447550,397,546.3,32.53636363636363,1.0,77.0,0.0,0.503,5.0,0.864
user_06367,martinjoshua@example.com,Stephen,Roman,34.0,Male,USA,North Carolina,East Karen,Standard,2025-05-18,True,15.44,Laptop,2.0,2023-06-27 17:19:29.151447,258,117.69999999999999,38.2,1.0,19.0,0.08333333333333333,0.49408631868445047,2.0,0.249
user_06368,timothybarnett@example.net,Eric,Jones,22.0,Unknown,Canada,British Columbia,New Sarahberg,Basic,2025-01-24,True,13.53,Gaming Console,5.0,2023-11-18 09:54:58.242083,372,265.3,60.666666666666664,5.0,48.6,0.0,0.6865017912106703,1.0,0.011
user_06369,acostalori@example.org,Marie,Holland,29.0,Male,USA,North Carolina,Fosterhaven,Premium,2022-12-14,False,26.65,Laptop,3.0,2024-11-28 09:10:01.345336,1144,388.1,47.05555555555556,1.0,38.0,0.3333333333333333,0.5647514926755586,3.0,0.40449999999999997
user_06370,qbrooks@example.net,Danny,Dean,22.0,Male,USA,Virginia,Reyesview,Premium+,2024-04-25,True,10.39,Smart TV,5.0,2025-07-27 01:18:55.595233,646,354.0,46.46666666666667,1.0,20.0,0.0,0.6976272390133379,3.0,0.406
user_06371,fernandezalexandra@example.net,Scott,Sanders,51.0,Female,Canada,Quebec,Lake Benjamin,Standard,2022-10-22,True,11.72,Laptop,2.0,2025-04-26 06:05:03.565997,1197,179.2,63.26666666666667,0.0,0.0,0.0,0.491,0.0,0.0
user_06372,robertjones@example.net,Brenda,Espinoza,28.0,Male,Canada,Ontario,West Lisaberg,Standard,2023-07-07,True,26.49,Gaming Console,3.0,2023-08-28 03:45:36.319580,939,1344.6,48.894444444444446,2.0,38.0,0.1111111111111111,0.4480019902340781,2.75,0.40149999999999997
user_06373,nelsonkimberly@example.org,Matthew,Hancock,20.0,Male,USA,Indiana,Michaelchester,Basic,2025-07-24,True,15.59,Desktop,2.0,2025-05-18 05:18:15.470770,191,747.4,60.35454545454545,4.0,67.75,0.0,0.6093363186844505,4.0,0.719
user_06374,debra97@example.com,Jeremy,Castillo,53.0,Male,USA,Florida,North Mckenziefort,Standard,2022-11-17,True,18.24,Mobile,7.0,2024-03-30 17:45:40.514198,1171,700.3,48.62307692307692,6.0,78.33333333333333,0.5,0.6346666666666667,4.0,0.668
user_06375,samanthaboyd@example.org,Austin,Hudson,42.0,Female,USA,Wisconsin,Paulmouth,Standard,2024-02-10,True,32.62,Tablet,2.0,2024-11-21 10:51:41.998689,721,677.9,41.62,0.0,0.0,0.0,0.40149999999999997,3.2,0.422
user_06376,garciabetty@example.net,Kayla,Moore,46.0,Unknown,Canada,New Brunswick,North Briannaberg,Basic,2024-08-18,True,18.17,Laptop,2.0,2023-09-14 23:48:47.976672,531,434.3,46.90909090909091,3.0,69.0,0.0,0.7435044780266757,4.0,0.7585
user_06377,burnettelizabeth@example.net,Christina,Williams,35.0,Female,Canada,Prince Edward Island,North Michael,Standard,2023-10-01,True,31.12,Mobile,7.0,2024-10-19 02:36:26.684882,853,514.4,45.39090909090909,2.0,59.5,0.0,0.5015017912106703,4.0,0.0
user_06378,washingtonjared@example.net,John,Taylor,29.0,Male,Canada,New Brunswick,Erikabury,Standard,2025-01-25,False,13.53,Tablet,2.0,2024-10-26 09:04:27.867515,371,525.4,44.94166666666666,3.0,64.33333333333333,0.0,0.4215017912106703,4.25,0.77425
user_06379,goodmanheather@example.com,Roger,Rogers,49.0,Male,Canada,Nova Scotia,Lake Kathleen,Premium,2023-03-13,True,21.87,Laptop,4.0,2025-06-05 12:41:34.849151,1055,267.1,43.300000000000004,4.0,64.75,0.0,0.41580000000000006,0.0,0.0
user_06380,andrea91@example.org,Shannon,Sanchez,43.0,Male,Canada,New Brunswick,New Elizabethfurt,Standard,2023-05-10,True,2.01,Desktop,2.0,2023-10-01 09:19:39.962394,997,660.6999999999999,38.43636363636364,5.0,67.2,0.16666666666666666,0.4626666666666666,4.0,0.0
user_06381,smithkatherine@example.com,Lisa,Sanford,22.0,Male,Canada,Alberta,North Timothy,Standard,2024-10-26,True,23.91,Smart TV,4.0,2024-06-12 19:44:05.354612,462,398.09999999999997,48.4625,4.0,59.75,0.2,0.4090508956053352,4.0,0.949
user_06382,kristin87@example.org,Pamela,Valencia,26.0,Unknown,Canada,Ontario,Morriston,Standard,2024-10-15,False,10.25,Tablet,4.0,2023-05-13 11:03:29.577240,473,561.4,49.9,5.0,68.4,0.3333333333333333,0.626,3.5,0.562
user_06383,ohuynh@example.com,Tom,Moore,42.0,Prefer not to say,USA,Michigan,Valenciastad,Premium,2024-02-10,True,13.03,Gaming Console,5.0,2023-10-09 12:58:17.655349,721,352.20000000000005,24.022222222222222,1.0,69.0,0.5,0.7547544780266757,0.0,0.0
user_06384,moorekristin@example.org,Katie,Lewis,31.0,Male,Canada,Quebec,Michaelberg,Standard,2025-03-11,True,13.53,Smart TV,3.0,2022-12-30 15:07:37.111458,326,346.09999999999997,63.714285714285715,5.0,30.4,0.5,0.6052500000000001,0.0,0.0
user_06385,wanda06@example.org,Kevin,Frost,35.0,Male,Canada,Ontario,New Kelly,Standard,2023-08-10,True,2.33,Smart TV,4.0,2024-07-06 21:33:17.215046,905,332.1,47.724999999999994,2.0,9.0,0.3333333333333333,0.35525149267555856,0.0,0.0
user_06386,qnewman@example.org,Lindsey,Bennett,34.0,Male,Canada,Ontario,Phamberg,Basic,2023-08-14,True,20.75,Desktop,1.0,2025-03-01 21:03:13.504897,901,287.6,41.54,1.0,25.0,0.4,0.5893017912106704,3.0,0.571
user_06387,lthompson@example.net,Denise,Clark,28.0,Female,USA,New Jersey,Watsontown,Premium,2024-05-09,True,9.15,Tablet,2.0,2022-08-04 14:11:11.050469,632,625.7,47.878571428571426,1.0,35.0,0.2857142857142857,0.5794285714285714,3.5,0.526
user_06388,john49@example.com,Travis,Miller,49.0,Female,USA,Washington,East Kyle,Premium+,2022-10-20,True,8.47,Tablet,6.0,2023-03-02 20:49:29.367910,1199,416.6,85.58333333333333,1.0,47.0,0.5,0.5493333333333333,4.0,0.8195
user_06389,diazkayla@example.net,Tyler,Pacheco,29.0,Female,USA,Georgia,Lake Billchester,Premium+,2024-04-27,True,13.53,Smart TV,5.0,2022-09-25 01:35:17.894846,644,698.2,60.392307692307696,2.0,18.0,0.0,0.3775,4.25,0.502
user_06390,amendoza@example.org,Jason,Cohen,40.0,Female,USA,Pennsylvania,Morganview,Premium,2024-10-19,True,10.22,Tablet,1.0,2025-05-23 22:42:20.819799,469,640.4,29.866666666666667,1.0,87.0,0.4,0.3376,4.5,0.6234999999999999
user_06391,nicholaswilliams@example.net,Albert,Bush,53.0,Male,USA,Tennessee,North Jeremy,Standard,2025-04-13,True,19.12,Smart TV,2.0,2023-11-20 16:11:16.301130,293,449.1,50.625,3.0,42.0,0.2,0.42119999999999996,3.6666666666666665,0.4143333333333333
user_06392,margaret33@example.com,Desiree,Cross,40.0,Female,USA,New York,Simmonsstad,Premium,2023-03-13,True,23.97,Mobile,2.0,2025-06-12 22:15:52.099568,1055,366.3,62.666666666666664,0.0,0.0,0.0,0.621,5.0,0.659
user_06393,walkermelinda@example.net,Robert,Williams,45.0,Female,Canada,Nova Scotia,Port Stevenberg,Standard,2023-02-08,True,13.53,Mobile,2.0,2022-12-20 02:47:25.417825,1088,417.8,39.957142857142856,2.0,82.0,0.14285714285714285,0.6319298508647645,4.0,0.8896666666666667
user_06394,alejandromontgomery@example.net,Dean,Aguirre,41.0,Female,USA,Washington,South Matthew,Standard,2023-04-16,True,13.53,Gaming Console,2.0,2024-06-18 23:36:52.665116,1021,452.1,62.08888888888888,1.0,86.0,0.6,0.7221017912106703,4.5,0.7969999999999999
user_06395,nlawrence@example.net,Matthew,Mcdonald,42.0,Female,USA,Virginia,Harveyshire,Basic,2025-07-27,True,13.53,Mobile,3.0,2022-08-24 11:31:34.321324,188,657.6,49.75,5.0,40.8,0.0,0.6437999999999999,4.666666666666667,0.47733333333333333
user_06396,victor01@example.org,Joshua,Smith,35.0,Male,USA,Illinois,Williambury,Premium,2023-08-01,True,14.59,Tablet,6.0,2023-05-05 07:11:52.222333,914,804.1,51.13636363636363,2.0,50.0,0.25,0.5528772390133379,0.0,0.0
user_06397,monicablackwell@example.com,Cindy,Hayden,25.0,Male,USA,Indiana,Lake Jeffrey,Basic,2022-11-22,False,14.7,Smart TV,3.0,2023-05-13 06:30:34.162655,1166,348.5,40.1375,3.0,54.0,0.1111111111111111,0.3472222222222222,4.0,0.7484999999999999
user_06398,wwilson@example.com,Daniel,Gonzalez,36.0,Male,USA,Illinois,Port Jonathanborough,Standard,2025-03-20,True,55.07,Laptop,3.0,2024-06-20 00:18:37.011124,317,261.3,22.0,0.0,0.0,0.0,0.307,0.0,0.0
user_06399,katherinehernandez@example.org,Christopher,Hood,21.0,Female,USA,Missouri,Port Ashleytown,Premium,2024-06-30,False,18.11,Laptop,2.0,2024-05-17 13:15:28.619757,580,374.8,42.5875,2.0,25.5,0.0,0.5026666666666667,5.0,0.844
user_06400,ujones@example.net,Thomas,Gordon,28.0,Female,USA,Indiana,East Heatherfurt,Premium,2024-07-18,True,17.57,Mobile,7.0,2025-01-15 09:10:34.217288,562,116.7,12.6,2.0,46.0,0.4,0.6984,3.5,0.6165
user_06401,jarmstrong@example.org,Jessica,Davis,37.0,Other,Canada,Manitoba,Priscillamouth,Standard,2023-07-02,True,13.53,Tablet,4.0,2023-11-23 03:10:53.247566,944,492.9,43.542857142857144,3.0,64.0,0.0,0.26966666666666667,4.0,0.7116666666666666
user_06402,joseph21@example.org,Vicki,Diaz,66.0,Female,Canada,New Brunswick,South Ryan,Basic,2023-08-28,True,28.24,Tablet,2.0,2023-12-07 00:08:18.321312,887,803.9,46.300000000000004,2.0,36.5,0.0,0.4852,5.0,0.0
user_06403,nicolewatson@example.org,Brian,Brown,35.0,Unknown,Canada,Manitoba,North Jessicaburgh,Standard,2023-03-15,True,3.6,Desktop,2.0,2024-03-13 08:19:27.370901,1053,613.4,58.44444444444444,1.0,65.0,0.3,0.5563,4.333333333333333,0.7586666666666666
user_06404,rcopeland@example.org,Terrence,Mullins,22.0,Male,Canada,Saskatchewan,North Brian,Premium,2024-10-30,False,13.53,Gaming Console,1.0,2024-08-04 16:13:41.726904,458,320.7,57.111111111111114,1.0,2.0,0.3333333333333333,0.28916965201778383,5.0,0.999
user_06405,joannaschwartz@example.org,Dennis,Roberts,35.0,Male,USA,New Jersey,South Harryland,Standard,2023-04-28,True,52.57,Mobile,3.0,2024-08-26 14:31:35.035353,1009,456.0,36.45,2.0,85.5,0.0,0.5791017912106703,4.0,0.838
user_06406,reynoldsnathan@example.com,Anne,Morse,39.0,Prefer not to say,Canada,Ontario,South Brendanbury,Basic,2024-03-15,True,13.53,Gaming Console,4.0,2024-01-16 11:41:21.335699,687,890.3000000000001,43.90714285714286,2.0,46.5,0.0,0.5563017912106702,4.0,0.6036666666666667
user_06407,bakervictoria@example.com,Marcus,Parsons,26.0,Male,Canada,British Columbia,New Jeremyview,Premium,2025-01-10,False,1.25,Gaming Console,1.0,2023-08-23 08:30:57.052557,386,527.2,57.4125,1.0,11.0,0.375,0.5736886195066689,0.0,0.0
user_06408,figueroadavid@example.com,Tyler,Walters,37.0,Male,USA,Michigan,Jordanmouth,Premium+,2023-06-18,True,3.06,Mobile,1.0,2025-05-26 18:31:26.437562,958,847.6,39.7375,2.0,64.0,0.0,0.5055017912106703,3.5,0.61075
user_06409,patty52@example.org,Isaiah,Parker,35.0,Prefer not to say,Canada,British Columbia,East Justin,Premium+,2025-05-21,True,30.75,Mobile,2.0,2022-09-25 15:44:46.570072,255,320.9,43.92857142857143,3.0,31.333333333333332,0.0,0.924,3.0,0.462
user_06410,zrice@example.org,Tammy,Williams,12.0,Female,USA,Indiana,Lake Alexis,Standard,2025-05-07,True,33.52,Smart TV,1.0,2022-08-15 12:22:42.662910,269,515.2,30.089999999999996,3.0,56.0,0.14285714285714285,0.5245714285714286,4.25,0.5605
user_06411,nicholsmichael@example.com,Katherine,Davis,48.0,Female,USA,Virginia,South Christine,Standard,2024-01-03,True,661.28,Mobile,6.0,2023-01-21 17:34:34.170952,759,275.8,57.160000000000004,2.0,47.0,0.2857142857142857,0.47235842229333586,4.0,0.6890000000000001
user_06412,brandon88@example.org,Beverly,Walker,10.0,Female,USA,Maryland,Port Joshuaville,Standard,2024-08-25,True,21.6,Tablet,3.0,2023-11-09 09:20:03.313195,524,478.7,47.49,2.0,29.0,0.0,0.4256272390133379,2.6666666666666665,0.36833333333333335
user_06413,hortonmike@example.net,John,May,36.0,Female,Canada,Quebec,Perezborough,Standard,2024-12-04,True,16.85,Laptop,1.0,2025-03-20 21:37:40.720862,423,385.5,44.8875,2.0,47.5,0.0,0.7958000000000001,4.5,0.7975000000000001
user_06414,shieldskarina@example.com,Michael,Casey,35.0,Unknown,Canada,Ontario,Adamsmouth,Premium,2023-11-28,False,6.78,Mobile,6.0,2024-12-11 13:30:00.834901,795,934.3,42.11333333333333,7.0,43.142857142857146,0.16666666666666666,0.5054181593422252,3.5,0.67775
user_06415,beckerkevin@example.org,Thomas,Ramirez,36.0,Male,Canada,Manitoba,New Angelafurt,Standard,2025-01-05,True,10.02,Tablet,2.0,2024-02-06 20:03:05.333881,391,786.2,55.449999999999996,6.0,37.166666666666664,0.0,0.20700000000000002,5.0,0.946
user_06416,nwilkinson@example.com,Linda,Holt,31.0,Female,Canada,Newfoundland and Labrador,Clarkstad,Standard,2025-06-17,True,26.6,Gaming Console,5.0,2024-01-22 20:46:51.068118,228,191.1,42.666666666666664,2.0,29.0,0.0,0.5031017912106703,4.0,0.777
user_06417,david17@example.org,Monica,Savage,35.0,Female,Canada,Nova Scotia,Chelseaton,Basic,2024-05-18,True,13.53,Tablet,4.0,2025-02-02 14:34:44.055483,623,672.2,47.65,1.0,100.0,0.16666666666666666,0.6253333333333333,3.0,0.432
user_06418,josephjackson@example.com,Carol,Ramos,42.0,Female,Canada,Ontario,Lake Richardborough,Basic,2024-08-12,True,19.5,Tablet,3.0,2025-02-04 18:02:48.448041,537,623.0,57.17,3.0,47.666666666666664,0.6,0.7252,5.0,0.785
user_06419,garysanchez@example.org,Ricardo,Graham,46.0,Female,Canada,Saskatchewan,Elliottburgh,Premium,2023-05-03,True,8.4,Desktop,2.0,2023-07-14 01:13:46.584066,1004,150.0,69.575,1.0,49.0,0.3333333333333333,0.7583333333333333,3.0,0.43
user_06420,danielhooper@example.org,Alisha,Lewis,50.0,Male,Canada,Manitoba,Port Kimberly,Premium,2023-05-18,True,13.53,Tablet,2.0,2024-10-06 15:52:50.468733,989,692.8,61.8,4.0,62.0,0.6666666666666666,0.5875029853511172,0.0,0.0
